,County,Republicans 2016,Democrats 2016,Green 2016,Libertarians 2016,Total Population,GeoType,GEOID,GeoName,TotalPop,discuss,discussOppose,CO2limits,CO2limitsOppose,trustclimsciSST,trustclimsciSSTOppose,regulate,regulateOppose,supportRPS,supportRPSOppose,fundrenewables,fundrenewablesOppose,mediaweekly,mediaweeklyOppose,happening,happeningOppose,human,humanOppose,consensus,consensusOppose,worried,worriedOppose,personal,personalOppose,harmUS,harmUSOppose,devharm,devharmOppose,futuregen,futuregenOppose,harmplants,harmplantsOppose,timing,timingOppose
59,"Haywood County, Tennessee",44.10902696365768,54.279015240328256,0.2784290738569754,0.8792497069167644,18971,County,47075,"Haywood County, Tennessee",12367,24.625,75.39699999999999,65.89399999999999,31.58,69.097,25.8,73.873,24.214000000000002,65.143,32.964,79.381,19.358,,,67.34100000000001,9.156,49.023,36.465,40.875,24.092,56.508,43.428999999999995,40.683,39.576,56.75,25.38,59.723,20.272000000000002,66.012,15.642000000000001,66.339,15.995999999999999,53.748999999999995,44.843999999999994
60,"Henderson County, Tennessee",79.8073141958317,17.65631144317735,0.3834054266614235,1.6712544239087694,27228,County,47077,"Henderson County, Tennessee",19015,24.799,75.11399999999999,55.253,43.256,62.893,34.92,68.91199999999999,30.484,57.566,41.49100000000001,76.812,22.921999999999997,,,57.897,20.49,42.879,40.278,35.568000000000005,36.405,44.656000000000006,55.13399999999999,31.449,54.967,47.596000000000004,40.141,50.604,34.365,59.24100000000001,27.171,58.659,27.208000000000002,41.42100000000001,58.068999999999996
61,"Jackson County, Tennessee",72.61074881942882,25.387901956375085,0.3822801888913875,1.3941983359568249,11267,County,47087,"Jackson County, Tennessee",8377,24.691,75.248,60.93,37.006,65.95100000000001,30.916,72.293,26.533,61.138999999999996,37.569,78.558,21.085,,,61.361999999999995,17.425,46.27,38.724000000000004,37.863,33.254,48.937,50.933,32.373000000000005,53.391999999999996,49.575,37.47,52.927,31.624000000000002,62.382,23.785999999999998,61.93899999999999,24.131,44.126999999999995,55.062
62,"McMinn County, Tennessee",78.49042473520916,18.76002995613566,0.3691023857922328,1.813416069327057,52160,County,47107,"McMinn County, Tennessee",36400,25.026,74.87,54.56399999999999,43.735,62.615,35.304,68.934,30.75,57.895,41.363,78.22,22.089000000000002,,,60.978,19.419,45.464,38.314,37.196,36.066,46.253,53.494,31.279,56.247,48.411,40.293,51.611000000000004,34.138000000000005,61.188,26.055999999999997,60.53,26.377,42.345,57.355
63,"Spotsylvania County, Virginia",55.76244704669555,38.98651804841904,0.7248361065025852,3.07652658537764,120454,County,51177,"Spotsylvania County, Virginia",81642,30.655,69.3,66.979,31.976999999999997,70.525,27.308000000000003,73.933,24.718000000000004,64.135,34.599000000000004,82.895,15.853,,,67.524,13.097999999999999,50.854,34.667,45.809,30.069000000000003,54.489,45.275,38.09,50.766999999999996,55.228,34.538000000000004,60.162,27.566,67.932,21.421999999999997,68.391,21.903000000000002,49.613,50.071999999999996
64,"Westmoreland County, Virginia",52.23736581835725,44.904112893498976,0.4462670365456519,1.8212519599565795,17378,County,51193,"Westmoreland County, Virginia",12861,29.662,70.263,68.956,29.464000000000002,69.477,26.801,73.46600000000001,24.293000000000003,63.571999999999996,34.272,82.286,15.597999999999999,,,69.035,10.006,50.458,35.453,44.835,25.515,57.753,41.994,41.398999999999994,44.623000000000005,57.583,29.158,61.842,22.633000000000003,68.958,17.277,69.889,17.794,53.175,45.75
65,"Grays Harbor County, Washington",49.62971274685817,42.556852184320775,1.9038001196888088,4.982046678635547,71957,County,53027,"Grays Harbor County, Washington",50758,36.63,63.343999999999994,72.288,26.639,69.964,26.526999999999997,75.418,23.09,66.777,31.99,82.49700000000001,16.285999999999998,,,70.939,12.252,53.693999999999996,32.352,50.443999999999996,28.42,58.458999999999996,41.483000000000004,38.193000000000005,53.358000000000004,57.965,33.955,63.762,26.104,70.875,19.898,70.45,21.773000000000003,51.512,47.733999999999995
66,"Buffalo County, Wisconsin",58.50310648750181,36.56985984684294,1.069209651784424,3.149833839040601,13635,County,55011,"Buffalo County, Wisconsin",9554,30.214000000000002,69.439,61.613,37.153,67.67,30.646,73.067,26.27,63.324,35.096,82.215,16.115,,,65.574,14.342,49.555,33.887,42.446000000000005,30.584,54.37,45.595,36.696,53.769,56.006,33.215,61.73,25.524,68.938,20.371,67.093,21.948,44.269,55.088
67,"Lafayette County, Wisconsin",52.315180215732696,43.25177584846093,0.6445672191528545,3.1307550644567224,16359,County,55065,"Lafayette County, Wisconsin",11348,31.515,68.192,71.107,27.451999999999998,70.122,26.695,76.02600000000001,22.451,66.377,32.114000000000004,83.905,14.707,,,69.57600000000001,12.172,53.50899999999999,32.674,48.551,28.566,56.703,43.166000000000004,37.148,54.251000000000005,56.876999999999995,33.455999999999996,63.071999999999996,25.541,71.161,18.783,69.71300000000001,19.79,48.673,50.702
68,"Washburn County, Wisconsin",59.653383375648524,36.240203112926366,0.8168672038856385,2.947345181587372,16247,County,55129,"Washburn County, Wisconsin",11756,29.896,69.854,66.389,31.904,67.035,29.603,73.194,25.232,62.534,35.996,82.17399999999999,16.465,,,65.282,14.977,48.45399999999999,36.675,43.431999999999995,32.169000000000004,51.441,48.458,34.501999999999995,56.599,52.898,37.058,58.891000000000005,29.138,66.936,22.000999999999998,65.992,23.116,45.473,53.902
69,"Van Buren County, Tennessee",75.29995862639636,22.300372362432768,0.3309888291270169,1.903185767480348,5485,County,47175,"Van Buren County, Tennessee",4033,25.513,74.405,58.571000000000005,39.313,63.536,32.908,70.178,28.503,58.669,39.805,77.85,21.345,,,60.691,17.477,45.147,39.556999999999995,37.115,33.936,48.428000000000004,51.43899999999999,32.939,53.778999999999996,50.053999999999995,37.607,52.988,31.669,62.175,24.357,61.79,24.868000000000002,44.193000000000005,54.76
70,"Kendall County, Texas",78.5664125200642,18.22331460674157,0.4313804173354735,2.778892455858748,32352,County,48259,"Kendall County, Texas",24823,32.766999999999996,67.23100000000001,59.269,41.206,66.293,33.594,67.366,33.576,59.826,39.78,78.941,21.611,,,63.98,19.645,46.793,35.662,43.995,36.165,49.00899999999999,51.118,34.858000000000004,57.521,51.754,42.43600000000001,57.303999999999995,34.416,64.03,28.255,62.3,29.897,43.092,57.42
71,"Marion County, Texas",70.56585829766998,27.484545886828343,0.3090822634331907,1.6405135520684735,10558,County,48315,"Marion County, Texas",7837,26.839000000000002,73.22,56.323,42.619,62.629,34.493,66.488,33.226,58.25899999999999,40.126999999999995,76.161,23.308000000000003,,,60.041000000000004,15.610999999999999,43.777,39.485,36.513000000000005,31.87,49.208,51.108999999999995,36.57,50.085,52.158,35.81,55.588,29.522,63.05,23.421999999999997,61.894,25.563000000000002,45.842,53.556999999999995
72,"Milam County, Texas",73.66097362611828,23.724875101661443,0.5693040548390845,2.0448472173812013,24768,County,48331,"Milam County, Texas",16333,27.794,72.14399999999999,51.894,47.205,61.602,36.466,65.316,34.863,57.125,40.868,76.165,22.980999999999998,,,59.836999999999996,16.436,44.227,38.024,34.933,32.547,52.156000000000006,48.141000000000005,38.571,48.933,54.565,33.946999999999996,58.118,27.421,64.35300000000001,23.087,62.281000000000006,25.783,44.291000000000004,55.132
73,"Mitchell County, Texas",81.27853881278537,16.118721461187214,0.3196347031963471,2.28310502283105,9339,County,48335,"Mitchell County, Texas",6315,27.592,72.346,59.019,40.108000000000004,62.233999999999995,34.657,66.535,32.876999999999995,57.886,40.355,75.267,24.28,,,61.192,17.868,45.823,37.775,38.048,33.077,49.647,50.44,38.039,50.03,52.486999999999995,37.037,56.465,30.570999999999998,62.972,24.781999999999996,61.468999999999994,26.35,44.701,55.326
74,"Osborne County, Kansas",81.97375926982316,13.177410154021675,2.2818026240730176,2.567027952082145,3871,County,20141,"Osborne County, Kansas",2781,27.625999999999998,72.322,54.089,45.1,61.104,37.102,66.29899999999999,32.923,55.813,43.138999999999996,78.223,21.065,,,58.542,22.291999999999998,41.83,40.566,36.759,39.167,43.971000000000004,55.958999999999996,30.947,60.62,47.253,45.24100000000001,51.865,37.475,60.308,30.182,58.632,32.505,39.556,60.382
75,"Morton County, Kansas",83.6206896551724,12.5,1.1206896551724137,2.7586206896551726,3165,County,20129,"Morton County, Kansas",2061,28.176,71.711,53.79600000000001,45.351000000000006,59.413000000000004,38.705999999999996,65.268,33.774,54.893,43.776,77.497,21.4,,,58.306000000000004,21.64,42.272,40.075,36.585,37.675,45.174,54.706,33.524,57.81100000000001,49.071000000000005,42.92100000000001,53.001999999999995,35.654,60.376000000000005,29.616999999999997,59.077,31.33,40.762,59.12
76,"Hertford County, North Carolina",30.504950495049506,68.17821782178218,,1.3168316831683171,23975,County,37091,"Hertford County, North Carolina",17064,27.705,72.25399999999999,74.459,23.006999999999998,72.796,22.473000000000003,76.47399999999999,20.877,67.81,29.872,82.09,16.219,,,72.072,6.84,52.82,34.443000000000005,46.566,21.066,60.67100000000001,39.132,44.452,36.861999999999995,59.909,22.914,63.82899999999999,17.75,69.403,13.232000000000001,70.855,13.482000000000001,57.913999999999994,40.899
77,"Jackson County, North Carolina",53.910242168407024,42.0128860253277,,4.076871806265275,38359,County,37099,"Jackson County, North Carolina",25565,33.949,65.942,70.58,27.684,70.44800000000001,26.998,74.05,24.555,65.15,33.306,81.736,16.488,,,68.794,13.886,51.788999999999994,32.696999999999996,48.118,30.175,56.093,43.652,37.264,52.74,55.472,35.174,61.001000000000005,27.345,69.336,19.854,70.138,20.594,48.905,50.528999999999996
78,"Lenoir County, North Carolina",52.368627450980384,46.08627450980392,,1.545098039215686,58163,County,37107,"Lenoir County, North Carolina",40479,29.322,70.498,69.991,27.964000000000002,69.32,27.096999999999998,73.295,24.561999999999998,63.613,34.222,81.1,17.191,,,68.878,9.943999999999999,49.501000000000005,35.607,44.68899999999999,25.476999999999997,56.461000000000006,43.208999999999996,41.641000000000005,42.968999999999994,57.458,28.1,61.169,22.171999999999997,67.296,17.142,68.40100000000001,17.317999999999998,53.244,45.841
79,"Montgomery County, North Carolina",61.75211808891606,35.880862957463535,,2.367018953620404,27627,County,37123,"Montgomery County, North Carolina",19032,28.674,71.102,69.904,28.875999999999998,71.837,26.834,75.13,23.84,65.369,33.454,81.243,18.09,,,66.585,13.874,50.855,33.2,45.173,28.723000000000003,53.713,45.931000000000004,37.349000000000004,48.598,54.048,33.078,58.633,26.709,65.027,20.859,65.613,21.276,48.52,51.45399999999999
80,"Polk County, North Carolina",62.836892660636,34.645155273710714,,2.517952065653269,19808,County,37149,"Polk County, North Carolina",15323,31.697,68.115,68.109,30.689,70.498,28.185,73.695,25.445999999999998,63.906000000000006,35.061,82.329,17.067,,,66.681,15.597000000000001,49.861999999999995,34.39,46.523,32.323,52.451,47.21,35.089,54.7,52.98,37.755,58.38399999999999,30.111,66.493,22.885,66.82300000000001,23.101,46.306999999999995,53.548
81,"Sioux County, North Dakota",21.75021240441801,64.40101954120647,10.875106202209006,2.1240441801189465,4148,County,38085,"Sioux County, North Dakota",2244,38.913000000000004,60.851000000000006,74.686,23.444000000000003,72.02199999999999,22.557,74.567,22.969,68.081,29.343000000000004,84.666,13.184000000000001,,,76.959,7.912999999999999,58.74100000000001,26.793000000000003,54.65,22.728,68.001,32.272,48.656000000000006,44.876999999999995,67.997,24.862,72.084,17.980999999999998,76.944,13.835999999999999,76.703,15.892000000000001,58.905,40.346
82,"Butler County, Nebraska",78.38528359734286,17.629024016351558,0.6898313745528871,3.2958610117526828,8405,County,31023,"Butler County, Nebraska",5771,29.046999999999997,70.944,58.678999999999995,40.082,61.856,35.871,67.652,31.185,57.336999999999996,41.24100000000001,79.208,19.433,,,60.934,19.067,44.173,38.571999999999996,39.09,35.834,47.626999999999995,52.29600000000001,32.954,58.891000000000005,50.387,41.193999999999996,54.798,33.467,63.083999999999996,26.875,61.56399999999999,28.983,42.027,57.591
83,"Hitchcock County, Nebraska",84.44444444444444,10.972222222222221,0.4166666666666667,4.166666666666666,2883,County,31087,"Hitchcock County, Nebraska",2107,29.976,69.984,58.827,40.650999999999996,62.798,36.137,67.87100000000001,31.581,57.598,41.503,79.585,19.47,,,60.736999999999995,20.951,44.042,37.829,40.62,37.388000000000005,45.943999999999996,53.896,32.001999999999995,60.988,49.467,43.657,54.266999999999996,35.609,62.391000000000005,28.865,60.76,30.575,40.498000000000005,59.568999999999996
84,"Atlantic County, New Jersey",45.283625565075944,51.51601127314683,0.8823696305963796,1.8110802171404792,272282,County,34001,"Atlantic County, New Jersey",186811,32.925,67.09899999999999,76.579,21.996,73.581,23.39,79.705,18.48,68.135,29.956999999999997,83.602,15.27,,,73.45100000000001,9.783,54.31399999999999,31.351999999999997,50.128,26.346999999999998,63.653999999999996,36.144,42.168,46.303999999999995,60.68899999999999,28.996,66.59899999999999,21.269000000000002,73.517,15.025,73.933,15.674000000000001,53.651,45.831
85,"Middlesex County, New Jersey",38.554417196145295,58.33238994155688,1.0790043443191306,1.657775199173589,795907,County,34023,"Middlesex County, New Jersey",556508,39.698,60.647,78.085,20.578000000000003,73.4,23.752,80.366,18.224,68.063,30.259,82.59899999999999,15.69,,,78.805,8.258,58.998999999999995,28.011999999999997,55.695,24.372,67.917,32.018,45.244,45.195,64.717,26.788,69.697,19.386,75.905,14.159,76.253,14.136,55.553000000000004,43.977
86,"Quay County, New Mexico",61.90075693860389,28.483319315951785,0.42052144659377627,8.382394168769274,9024,County,35037,"Quay County, New Mexico",6165,34.304,65.292,65.02,33.543,65.73100000000001,31.046999999999997,70.845,27.52,61.54600000000001,36.399,80.024,18.039,,,67.899,13.168,50.857,34.395,43.989,29.525,57.28,42.53,41.521,48.623000000000005,57.706,32.885,61.637,25.753,68.518,19.902,68.249,21.116999999999997,49.958999999999996,49.428999999999995
87,"Humboldt County, Nevada",70.27825275921032,21.545157780195865,,4.181563811596456,17079,County,32013,"Humboldt County, Nevada",10784,33.646,65.854,51.567,47.641999999999996,61.887,37.797,65.883,34.537,57.14,40.659,78.307,19.358,,,62.269,15.865,45.942,34.664,37.518,31.241999999999997,54.906000000000006,45.053000000000004,40.931999999999995,48.917,58.083999999999996,31.701,61.036,25.018,66.988,21.961,64.979,24.526,43.788000000000004,55.474
88,"Franklin County, New York",50.4092949564299,43.022181146025886,2.231317665698442,4.337206231845788,50986,County,36033,"Franklin County, New York",36039,32.53,67.328,75.273,23.143,72.722,24.124000000000002,79.557,18.386,67.98899999999999,29.912,84.178,14.380999999999998,,,72.777,10.591,55.623999999999995,31.015,50.601000000000006,26.381999999999998,62.861999999999995,37.089,39.806,49.325,59.527,30.763,64.962,23.259,71.86399999999999,16.24,71.617,17.795,52.229,47.161
89,"Onondaga County, New York",40.77734134880862,53.612173242620926,1.5154040903928905,4.095081318177557,460436,County,36067,"Onondaga County, New York",311888,33.205999999999996,66.312,74.367,24.249000000000002,73.086,23.131999999999998,78.455,19.098,68.164,30.019000000000002,84.17,14.457,,,73.053,11.547,55.091,31.486,52.55,27.158,61.668,37.986,38.304,51.215,58.013000000000005,33.008,63.663000000000004,25.342,71.657,17.315,72.54,18.500999999999998,51.001000000000005,48.369
90,"Hardin County, Ohio",71.09205926419178,23.888796404195105,0.6325953054769436,3.745630098218745,31898,County,39065,"Hardin County, Ohio",19342,27.318,72.485,57.201,41.27,64.68,32.207,71.032,27.645,59.513000000000005,39.306999999999995,79.327,19.44,,,62.292,17.298,46.188,37.821999999999996,39.435,33.845,47.853,52.306999999999995,32.726,57.768,50.455,39.852,54.098,32.758,63.125,25.593000000000004,62.205,28.049,43.301,56.1
91,"Lawrence County, Ohio",70.29172607807622,26.394080696751317,0.601179236194073,2.1734941616247254,62566,County,39087,"Lawrence County, Ohio",42755,26.659000000000002,73.278,59.148,39.623000000000005,68.709,29.154,74.167,25.01,63.123000000000005,36.283,80.308,19.266,,,62.726000000000006,17.244,48.816,36.104,41.019,33.818000000000005,48.167,52.00899999999999,31.759,57.44,49.82,39.789,54.367,32.608000000000004,63.657,24.489,62.275,27.104,42.776,57.123000000000005
92,"Preble County, Ohio",75.0964590964591,21.113553113553113,0.6153846153846154,2.6764346764346763,41979,County,39135,"Preble County, Ohio",28756,26.846,72.988,56.226000000000006,42.872,64.97399999999999,33.229,71.327,28.035999999999998,60.163999999999994,39.251999999999995,79.36399999999999,20.064,,,59.963,20.357,45.358000000000004,37.865,39.546,35.431999999999995,45.126000000000005,55.005,31.08,59.391000000000005,48.57899999999999,42.196000000000005,52.787,34.826,61.498000000000005,27.629,59.67,30.624000000000002,40.915,59.001999999999995
93,"Adair County, Oklahoma",73.48484848484848,21.243042671614106,,5.272108843537415,22252,County,40001,"Adair County, Oklahoma",14370,29.338,70.301,64.233,34.631,65.667,31.193,68.991,30.160999999999998,60.656000000000006,37.468,78.48899999999999,20.798000000000002,,,63.878,16.565,48.099,34.548,40.824,31.862,52.763999999999996,47.11,37.681999999999995,51.73,55.035,35.489000000000004,58.786,28.796999999999997,65.166,23.448,64.888,25.408,46.851000000000006,53.232
94,"Love County, Oklahoma",77.10588856614736,19.408502772643253,,3.4856086612094015,9247,County,40085,"Love County, Oklahoma",6426,28.241,71.532,61.173,37.618,63.598,33.904,68.036,31.267,58.61,39.615,77.722,21.538,,,61.516000000000005,18.123,45.677,37.772,38.705,34.211999999999996,49.802,49.998000000000005,34.891999999999996,54.911,51.58,38.900999999999996,55.48,31.915,63.356,25.406,62.833999999999996,27.449,44.43600000000001,55.352
